taxa_id,taxa,taxa_short,lambda,med,mean,max
101,k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae,FAMILY_Peptostreptococcaceae,1.01436842156168,0.305355321544391,0.439322442742393,6.50688226803508
102,k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__,FAMILY_Peptostreptococcaceae.g__Other,1.03005641379818,0.310072556564662,0.443651774106664,10.9847911839577
103,k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Peptostreptococcus,GENUS_Peptostreptococcus,1.06541858331533,0.320722951515738,0.463948885183632,9.86797737952511
104,k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae,FAMILY_Ruminococcaceae,NA,NA,NA,NA
105,k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__,FAMILY_Ruminococcaceae.g__Other,NA,NA,NA,NA
106,k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaerotruncus,GENUS_Anaerotruncus,1.02414093746746,0.308297141965134,0.444441085406497,5.62402380652727
107,k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Faecalibacterium,GENUS_Faecalibacterium,NA,NA,NA,NA
108,k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Oscillospira,GENUS_Oscillospira,NA,NA,NA,NA
109,k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus,GENUS_Ruminococcus,NA,NA,NA,NA
110,k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae,FAMILY_Veillonellaceae,NA,NA,NA,NA
111,k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__,FAMILY_Veillonellaceae.g__Other,1.04211808054372,0.313708801267431,0.461046443060205,7.79471983066377
112,k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Acidaminococcus,GENUS_Acidaminococcus,1.03837370854272,0.312581632980206,0.456116918762962,15.6535590018051
113,k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Dialister,GENUS_Dialister,1.0118366860879,0.304593193225699,0.438468465299491,6.13673961138699
114,k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Megamonas,GENUS_Megamonas,1.02541782637619,0.308681523827794,0.449411139812045,8.14690559730611
115,k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Megasphaera,GENUS_Megasphaera,1.05710645580936,0.318220751808659,0.469651102677892,15.6535590018051
116,k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Phascolarctobacterium,GENUS_Phascolarctobacterium,1.01125060923825,0.304416766514188,0.437201471613642,6.80211047802853
117,k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Succiniclasticum,GENUS_Succiniclasticum,1.0510433814344,0.316389735438827,0.464380178995208,15.9545909533585
118,k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Veillonella,GENUS_Veillonella,1.01446459569381,0.305384272842969,0.440419913618974,6.05746416571371
119,k__Bacteria.p__Firmicutes.c__Clostridia.o__SHA.98,ORDER_SHA.98,1.03766272361302,0.312367605189903,0.453870843661592,6.99960497173208
120,k__Bacteria.p__Firmicutes.c__Erysipelotrichi,CLASS_Erysipelotrichi,NA,NA,NA,NA
121,k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__,FAMILY_Erysipelotrichaceae.g__Other,NA,NA,NA,NA
